source,target,weight
"(121.514,31.16)","(121.508,31.162)",0.006324555320336624
"(121.486,31.278000000000002)","(121.49,31.275)",0.004999999999994742
"(121.46700000000001,31.206)","(121.45700000000001,31.21)",0.010770329614274253
"(121.568,31.197)","(121.557,31.201)",0.011704699910716022
"(121.51100000000001,31.180999999999997)","(121.516,31.178)",0.005830951894839631
"(121.441,31.191999999999997)","(121.44200000000001,31.193)",0.0014142135623798477
"(121.4,31.142)","(121.402,31.131)",0.01118033988749736
"(121.375,31.237)","(121.383,31.25)",0.015264337522472853
"(121.51700000000001,31.265)","(121.506,31.268)",0.011401754251000953
"(121.419,31.201999999999998)","(121.414,31.2)",0.00538516480712987
"(121.449,31.279)","(121.456,31.271)",0.01063014581273728
"(121.47200000000001,31.198)","(121.473,31.193)",0.005099019513589959
"(121.45200000000001,31.198)","(121.471,31.212)",0.023600847442404458
"(121.355,31.166)","(121.353,31.154)",0.012165525060598458
"(121.42299999999999,31.291)","(121.461,31.274)",0.04162931659300704
"(121.485,31.334)","(121.49,31.331)",0.00583095189484146
"(121.382,31.246)","(121.38,31.233)",0.013152946437965505
"(121.505,31.303)","(121.471,31.293000000000003)",0.035440090293330284
"(121.465,31.281)","(121.46799999999999,31.308000000000003)",0.027166155414415243
"(121.486,31.250999999999998)","(121.495,31.247)",0.009848857801795516
"(121.37200000000001,31.176)","(121.376,31.171999999999997)",0.005656854249486733
"(121.446,31.283)","(121.441,31.281999999999996)",0.005099019513589262
"(121.385,31.283)","(121.39,31.269000000000002)",0.014866068747316361
"(121.45700000000001,31.296)","(121.45,31.293000000000003)",0.007615773105867151
"(121.34700000000001,31.156)","(121.336,31.159000000000002)",0.011401754251001886
"(121.507,31.264)","(121.51299999999999,31.266)",0.006324555320323142
"(121.45200000000001,31.247)","(121.46799999999999,31.245)",0.016124515496574062
"(121.374,31.313000000000002)","(121.37700000000001,31.322)",0.009486832980506621
"(121.411,31.268)","(121.40899999999999,31.279)",0.011180339887499901
"(121.367,31.237)","(121.366,31.226999999999997)",0.010049875621122922
"(121.346,31.162)","(121.352,31.147)",0.016155494421404123
"(121.536,31.299)","(121.541,31.296)",0.00583095189484146
"(121.461,31.191999999999997)","(121.455,31.189)",0.006708203932498035
"(121.427,31.335)","(121.435,31.324)",0.013601470508732215
"(121.369,31.243000000000002)","(121.367,31.237)",0.006324555320338871
"(121.45,31.269000000000002)","(121.446,31.26)",0.009848857801798403
"(121.375,31.316999999999997)","(121.37299999999999,31.319000000000003)",0.0028284271247571834
"(121.431,31.149)","(121.43,31.135)",0.014035668847616875
"(121.45,31.230999999999998)","(121.443,31.250999999999998)",0.02118962010041834
"(121.559,31.274)","(121.55,31.268)",0.010816653826392379
"(121.495,31.261999999999997)","(121.49,31.249000000000002)",0.013928388277182522
"(121.464,31.194000000000003)","(121.477,31.206)",0.017691806012955873
"(121.395,31.223000000000003)","(121.36399999999999,31.214000000000002)",0.03228002478314372
"(121.50200000000001,31.295)","(121.51299999999999,31.302)",0.013038404810388534
"(121.42,31.215)","(121.417,31.218000000000004)",0.004242640687121958
"(121.461,31.27)","(121.45,31.269000000000002)",0.011045361017182747
"(121.439,31.296999999999997)","(121.444,31.298000000000002)",0.005099019513603197
"(121.45299999999999,31.273000000000003)","(121.45200000000001,31.266)",0.007071067811867083
"(121.458,31.23)","(121.463,31.221999999999998)",0.009433981132056459
"(121.507,31.308000000000003)","(121.508,31.311999999999998)",0.004123105625609775
"(121.51299999999999,31.303)","(121.50200000000001,31.3)",0.011401754250973532
"(121.51700000000001,31.275)","(121.516,31.29)",0.015033296378373792
"(121.447,31.225)","(121.443,31.233)",0.008944271910000558
"(121.348,31.281999999999996)","(121.344,31.289)",0.008062257748305319
"(121.369,31.314)","(121.37299999999999,31.322)",0.008944271909994202
"(121.491,31.342)","(121.5,31.344)",0.009219544457293751
"(121.491,31.274)","(121.488,31.285)",0.01140175425099067
"(121.52,31.258000000000003)","(121.51799999999999,31.259)",0.0022360679775072887
"(121.38799999999999,31.281999999999996)","(121.391,31.268)",0.014317821063275242
"(121.516,31.288)","(121.512,31.294)",0.0072111025509308795
"(121.43700000000001,31.218000000000004)","(121.443,31.224)",0.008485281374226331
"(121.53200000000001,31.269000000000002)","(121.52799999999999,31.253)",0.01649242250247701
"(121.40799999999999,31.189)","(121.419,31.195999999999998)",0.013038404810412513
"(121.367,31.237)","(121.375,31.254)",0.018788294228056775
"(121.435,31.163)","(121.434,31.166999999999998)",0.004123105625616668
"(121.49600000000001,31.339000000000002)","(121.493,31.336)",0.0042426406871320065
"(121.493,31.315)","(121.484,31.32)",0.010295630140986816
"(121.432,31.115)","(121.446,31.118000000000002)",0.014317821063273008
"(121.461,31.206999999999997)","(121.465,31.213)",0.0072111025509338355
"(121.42399999999999,31.159000000000002)","(121.463,31.180999999999997)",0.04477722635447501
"(121.54299999999999,31.294)","(121.539,31.3)",0.007211102550922997
"(121.539,31.278000000000002)","(121.527,31.275)",0.012369316876854313
"(121.32,31.148000000000003)","(121.315,31.149)",0.005099019513587868
"(121.50399999999999,31.31)","(121.507,31.299)",0.011401754250994408
"(121.39299999999999,31.195999999999998)","(121.387,31.214000000000002)",0.018973665961009873
"(121.473,31.316999999999997)","(121.47399999999999,31.328000000000003)",0.01104536101719272
"(121.47399999999999,31.294)","(121.479,31.299)",0.007071067811871605
"(121.48,31.338)","(121.506,31.329)",0.027513632984391773
"(121.525,31.143)","(121.52600000000001,31.148000000000003)",0.0050990195135962296
"(121.42399999999999,31.169)","(121.351,31.156)",0.0741484996476602
"(121.478,31.271)","(121.48100000000001,31.268)",0.004242640687129495
"(121.48,31.232)","(121.48899999999999,31.237)",0.010295630140974392
"(121.45299999999999,31.279)","(121.456,31.283)",0.005000000000009663
"(121.449,31.221999999999998)","(121.447,31.225)",0.0036055512754644544
"(121.45100000000001,31.232)","(121.43299999999999,31.201999999999998)",0.03498571136908044
"(121.37799999999999,31.261)","(121.38,31.250999999999998)",0.010198039027188976
"(121.49,31.288)","(121.49799999999999,31.289)",0.008062257748294303
"(121.417,31.219)","(121.41799999999999,31.223000000000003)",0.004123105625616668
"(121.399,31.085)","(121.39299999999999,31.088)",0.006708203932512334
"(121.361,31.22)","(121.37899999999999,31.193)",0.032449961479166296
"(121.516,31.296999999999997)","(121.529,31.285999999999998)",0.01702938636591905
"(121.44,31.336)","(121.446,31.343000000000004)",0.009219544457296834
"(121.399,31.281)","(121.42200000000001,31.302)",0.03114482300480305
"(121.47,31.244)","(121.448,31.254)",0.02416609194719486
"(121.46700000000001,31.197)","(121.471,31.198)",0.004123105625608913
"(121.436,31.149)","(121.432,31.143)",0.0072111025509308795
"(121.425,31.155)","(121.42399999999999,31.158)",0.0031622776601699975
"(121.44,31.134)","(121.432,31.153000000000002)",0.020615528128088336
"(121.435,31.131999999999998)","(121.415,31.128)",0.020396078054366804
"(121.427,31.213)","(121.43,31.219)",0.006708203932499624
"(121.541,31.273000000000003)","(121.546,31.291999999999998)",0.01964688270438593
"(121.5,31.344)","(121.494,31.348000000000003)",0.007211102550928909
"(121.37299999999999,31.344)","(121.35700000000001,31.345)",0.016031219541858217
"(121.38799999999999,31.311)","(121.389,31.32)",0.009055385138138283
"(121.27,31.238000000000003)","(121.23200000000001,31.237)",0.03801315561747905
"(121.491,31.285)","(121.50200000000001,31.285999999999998)",0.0110453610171969
"(121.544,31.221999999999998)","(121.551,31.238000000000003)",0.017464249196579882
"(121.55,31.307)","(121.53200000000001,31.305)",0.018110770276261266
"(121.53,31.285999999999998)","(121.54899999999999,31.281999999999996)",0.019416487838939307
"(121.47399999999999,31.334)","(121.484,31.338)",0.010770329614274253
"(121.49,31.308000000000003)","(121.493,31.311)",0.0042426406871169334
"(121.36200000000001,31.245)","(121.365,31.249000000000002)",0.00499999999999261
"(121.46,31.296)","(121.459,31.288)",0.008062257748296504
"(121.448,31.188000000000002)","(121.463,31.180999999999997)",0.01655294535724948
"(121.435,31.324)","(121.441,31.33)",0.00848528137423638
"(121.51100000000001,31.304000000000002)","(121.51899999999999,31.299)",0.009433981132042149
"(121.473,31.238000000000003)","(121.461,31.221)",0.020808652046687536
"(121.36200000000001,31.246)","(121.375,31.254)",0.0152643375224675
"(121.445,31.224)","(121.51799999999999,31.261)",0.08184130986243407
"(121.48,31.215)","(121.486,31.201)",0.015231546211727306
"(121.506,31.235)","(121.515,31.238000000000003)",0.009486832980506621
"(121.531,31.315)","(121.52600000000001,31.309)",0.007810249675903918
"(121.505,31.32)","(121.49,31.316999999999997)",0.01529705854077963
"(121.492,31.303)","(121.484,31.304000000000002)",0.008062257748308403
"(121.59299999999999,31.285)","(121.59,31.28)",0.005830951894837195
"(121.531,31.323)","(121.537,31.331)",0.009999999999999431
"(121.361,31.234)","(121.37,31.232)",0.009219544457293751
"(121.429,31.131999999999998)","(121.43799999999999,31.134)",0.009219544457279877
"(121.48,31.258000000000003)","(121.463,31.249000000000002)",0.019235384061680447
"(121.42200000000001,31.283)","(121.427,31.291)",0.009433981132053447
"(121.315,31.146)","(121.275,31.166)",0.04472135954998849
"(121.45200000000001,31.156999999999996)","(121.455,31.155)",0.003605551275449674
"(121.324,31.116999999999997)","(121.325,31.125999999999998)",0.009055385138138283
"(121.50299999999999,31.329)","(121.495,31.326999999999998)",0.008246211251217826
"(121.43799999999999,31.311)","(121.436,31.32)",0.009219544457289126
"(121.444,31.230999999999998)","(121.435,31.215999999999998)",0.017492855684536564
"(121.441,31.296)","(121.44,31.293000000000003)",0.003162277660166627
"(121.32600000000001,31.24)","(121.318,31.269000000000002)",0.03008321791298859
"(121.46,31.2)","(121.458,31.197)",0.0036055512754614985
"(121.41,31.241)","(121.391,31.256999999999998)",0.024839484696740608
"(121.50399999999999,31.311999999999998)","(121.512,31.3)",0.014422205101858803
"(121.34200000000001,31.151)","(121.348,31.168000000000003)",0.018027756377318134
"(121.52600000000001,31.323)","(121.522,31.328000000000003)",0.0064031242374379
"(121.47,31.208000000000002)","(121.469,31.205)",0.0031622776601733676
"(121.507,31.265)","(121.495,31.261999999999997)",0.012369316876854313
"(121.411,31.278000000000002)","(121.40899999999999,31.285999999999998)",0.008246211251233336
"(121.436,31.264)","(121.43799999999999,31.269000000000002)",0.00538516480712987
"(121.49799999999999,31.26)","(121.52,31.269000000000002)",0.02376972864801471
"(121.365,31.226999999999997)","(121.367,31.237)",0.010198039027188976
"(121.51799999999999,31.283)","(121.52799999999999,31.278000000000002)",0.011180339887503079
"(121.405,31.168000000000003)","(121.414,31.151999999999997)",0.018357559750690644
"(121.46799999999999,31.230999999999998)","(121.461,31.23)",0.00707106781185603
"(121.431,31.331999999999997)","(121.44,31.33)",0.009219544457292981
"(121.46700000000001,31.31)","(121.484,31.305999999999997)",0.01746424919655547
"(121.366,31.250999999999998)","(121.336,31.269000000000002)",0.034985711369074954
"(121.381,31.261)","(121.374,31.272)",0.013038404810407335
"(121.32799999999999,31.243000000000002)","(121.32,31.241)",0.008246211251231612
"(121.414,31.230999999999998)","(121.41,31.226)",0.006403124237435126
"(121.54,31.266)","(121.553,31.276999999999997)",0.01702938636591905
"(121.455,31.322)","(121.45,31.31)",0.01299999999999867
"(121.445,31.221999999999998)","(121.44200000000001,31.215)",0.007615773105856422
"(121.431,31.247)","(121.43299999999999,31.250999999999998)",0.004472135954995513
"(121.5,31.344)","(121.49700000000001,31.34)",0.00499999999999261
"(121.499,31.29)","(121.509,31.289)",0.010049875621125748
"(121.44,31.267)","(121.465,31.264)",0.025179356624033998
"(121.53200000000001,31.307)","(121.524,31.309)",0.0082462112512454
"(121.541,31.314)","(121.551,31.289)",0.0269258240356731
"(121.389,31.259)","(121.391,31.253)",0.006324555320339995
"(121.478,31.233)","(121.431,31.29)",0.07387827826905256
"(121.508,31.303)","(121.477,31.302)",0.03101612483853339
"(121.35799999999999,31.219)","(121.36,31.224)",0.005385164807137127
"(121.42299999999999,31.283)","(121.428,31.279)",0.006403124237441229
"(121.54299999999999,31.245)","(121.506,31.243000000000002)",0.03705401462728969
"(121.539,31.265)","(121.53,31.263)",0.009219544457292981
"(121.488,31.261)","(121.48899999999999,31.26)",0.0014142135623647749
"(121.448,31.307)","(121.464,31.32)",0.02061552812809351
"(121.492,31.16)","(121.48899999999999,31.162)",0.003605551275475293
"(121.531,31.309)","(121.51899999999999,31.308000000000003)",0.012041594578806717
"(121.51299999999999,31.305)","(121.49700000000001,31.308000000000003)",0.0162788205960777
"(121.431,31.335)","(121.436,31.331)",0.006403124237441229
"(121.51799999999999,31.283)","(121.51100000000001,31.276999999999997)",0.009219544457277566
"(121.476,31.328000000000003)","(121.47399999999999,31.315)",0.013152946437969016
"(121.48299999999999,31.208000000000002)","(121.473,31.206)",0.010198039027177131
"(121.367,31.219)","(121.368,31.21)",0.009055385138136715
"(121.45,31.26)","(121.353,31.278000000000002)",0.09865596788842353
"(121.45100000000001,31.323)","(121.455,31.316999999999997)",0.007211102550925953
"(121.344,31.289)","(121.355,31.295)",0.01252996408615046
"(121.319,31.308000000000003)","(121.322,31.296)",0.012369316876856896
"(121.515,31.307)","(121.512,31.294)",0.013341664064124532
"(121.54899999999999,31.226)","(121.55799999999999,31.226999999999997)",0.009055385138137499
"(121.539,31.279)","(121.54299999999999,31.274)",0.006403124237426248
"(121.454,31.191)","(121.45,31.191999999999997)",0.004123105625608052
"(121.471,31.287)","(121.476,31.285)",0.00538516480712987
"(121.365,31.258000000000003)","(121.36200000000001,31.261)",0.004242640687106885
"(121.40700000000001,31.17)","(121.421,31.171)",0.014035668847613838
"(121.443,31.163)","(121.43,31.166)",0.013341664064117608
"(121.49,31.399)","(121.494,31.4)",0.0041231056256218375
"(121.522,31.175)","(121.51799999999999,31.179000000000002)",0.0056568542495068295
"(121.53,31.254)","(121.529,31.252)",0.0022360679775041115
"(121.51799999999999,31.194000000000003)","(121.509,31.189)",0.010295630140976118
"(121.515,31.308000000000003)","(121.535,31.320999999999998)",0.02385372088374683
"(121.465,31.285999999999998)","(121.45100000000001,31.28)",0.01523154621172264
"(121.509,31.279)","(121.507,31.276999999999997)",0.0028284271247446227
"(121.35700000000001,31.225)","(121.36,31.218000000000004)",0.007615773105856422
"(121.512,31.18)","(121.51,31.185)",0.00538516480713185
"(121.539,31.285999999999998)","(121.551,31.278000000000002)",0.014422205101853876
"(121.458,31.23)","(121.461,31.230999999999998)",0.00316227766016775
"(121.415,31.219)","(121.402,31.221999999999998)",0.013341664064130657
"(121.411,31.276999999999997)","(121.415,31.27)",0.008062257748299148
"(121.48200000000001,31.331999999999997)","(121.48899999999999,31.331)",0.007071067811841962
"(121.391,31.275)","(121.39,31.269000000000002)",0.006082762530295725
"(121.40899999999999,31.164)","(121.40700000000001,31.158)",0.006324555320331007
"(121.427,31.268)","(121.42299999999999,31.264)",0.0056568542495068295
"(121.484,31.236)","(121.464,31.198)",0.04294182110716615
"(121.52600000000001,31.148000000000003)","(121.525,31.15)",0.0022360679774977564
"(121.447,31.225)","(121.445,31.224)",0.0022360679775088777
"(121.445,31.224)","(121.441,31.228)",0.005656854249486733
"(121.331,31.268)","(121.336,31.269000000000002)",0.0050990195135885655
"(121.524,31.291999999999998)","(121.529,31.3)",0.009433981132056459
"(121.48200000000001,31.298000000000002)","(121.49,31.311999999999998)",0.016124515496584196
"(121.446,31.241)","(121.431,31.256)",0.02121320343559723
"(121.385,31.283)","(121.38799999999999,31.276999999999997)",0.006708203932496446
"(121.484,31.32)","(121.48100000000001,31.316999999999997)",0.00424264068711191
